"mallcauses" "fallcauses" "mbmi" "fbmi" "msmoking" "fsmoking"
"1924" NA NA 0.0431767101931068 0.0633877557812067 0.599878937868666 0.431683438096653
"1925" NA NA 0.0428222115766251 0.0637053018793795 0.603176760308137 0.432723837759244
"1926" NA NA 0.0425922016532984 0.0640323859915027 0.606218212015913 0.433661758433579
"1927" NA NA 0.0424783506421815 0.064367735101181 0.609005839408742 0.43449869643384
"1928" NA NA 0.0424723287623289 0.0647100761920188 0.611542188903369 0.435236148074207
"1929" NA NA 0.0425658062327954 0.0650581362476208 0.613829806916538 0.435875609668862
"1930" NA NA 0.0427504532726355 0.0654106422515915 0.615871239864997 0.436418577531986
"1931" NA NA 0.0430179401009041 0.0657663211875354 0.61766903416549 0.436866547977761
"1932" NA NA 0.0433599369366558 0.0661239000390572 0.619225736234764 0.437221017320366
"1933" 0.0036 0.00385 0.0437681139989451 0.0664821057897613 0.620543892489563 0.437483481873985
"1934" 0.00356 0.0039 0.0442341415068269 0.0668396654232524 0.621626049346633 0.437655437952797
"1935" 0.00353 0.00396 0.0447496896793557 0.067195305923135 0.622474753222721 0.437738381870985
"1936" 0.00362 0.00403 0.0453064287355863 0.0675477542730138 0.62309255053457 0.437733809942728
"1937" 0.00329 0.00383 0.0458960288945732 0.0678957374564931 0.623481987698928 0.437643218482210
"1938" 0.00289 0.00331 0.0465101603753712 0.0682379824571776 0.62364561113254 0.43746810380361
"1939" 0.00268 0.00309 0.047140493397035 0.068573216258672 0.62358596725215 0.43720996222111
"1940" 0.00245 0.00304 0.0477786981786192 0.0689001658445807 0.623305602474506 0.436870290048891
"1941" 0.00228 0.00299 0.0484164449391784 0.0692175581985082 0.622807063216352 0.436450583601135
"1942" 0.0021 0.00287 0.0490454038977674 0.0695241203040592 0.622092895894434 0.435952339192022
"1943" 0.00205 0.00296 0.0496572452734408 0.0698185791448383 0.621165646925497 0.435377053135734
"1944" 0.00188 0.00292 0.0502436392852533 0.0700996617044499 0.620027862726288 0.434726221746452
"1945" 0.00179 0.00285 0.0507962561522595 0.0703660949664987 0.618682089713552 0.434001341338358
"1946" 0.00167 0.0025 0.0513067660935142 0.0706166059145892 0.617130874304034 0.433203908225631
"1947" 0.00157 0.0022 0.0517668393280719 0.070849921532326 0.61537676291448 0.432335418722455
"1948" 0.00139 0.00208 0.0521681460749874 0.0710647688033136 0.613422301961636 0.431397369143009
"1949" 0.00129 0.00197 0.0525023565533153 0.0712598747111566 0.611270037862246 0.430391255801476
"1950" 0.00122 0.00193 0.0527611409821103 0.0714339662394596 0.608922517033058 0.429318575012036
"1951" 0.00116 0.00194 0.0529361695804271 0.071585770371827 0.606382285890816 0.428180823088871
"1952" 0.00111 0.00193 0.0530191125673203 0.0717140140918637 0.603651890852266 0.426979496346161
"1953" 0.001 0.00182 0.0530016401618446 0.0718174243831739 0.600733878334153 0.425716091098088
"1954" 0.00091 0.00175 0.0528754225830547 0.0718947282293624 0.597630794753224 0.424392103658834
"1955" 0.00089 0.00173 0.0526321300500052 0.0719446526140336 0.594345186526223 0.423009030342579
"1956" 0.00087 0.0017 0.0522634327817508 0.0719659245207922 0.590862988495023 0.421600420044869
"1957" 0.00091 0.00169 0.0517610009973462 0.0719572709332427 0.587155157292924 0.420180638471524
"1958" 0.00086 0.00161 0.051116504915846 0.0719174188349897 0.583201772023813 0.418722407152142
"1959" 0.00082 0.00166 0.050321614756305 0.0718450952096377 0.578982911791576 0.417198447616317
"1960" 0.00087 0.0017 0.0493680007377777 0.0717390270407913 0.574478655700101 0.415581481393646
"1961" 0.00085 0.00165 0.0482473330793189 0.071597941312055 0.569669082853273 0.413844230013723
"1962" 0.00083 0.00166 0.0471542138165629 0.07144473191467 0.56453427235498 0.411959415006144
"1963" 0.00088 0.00175 0.0462889187846335 0.07130193853587 0.559054303309109 0.409899757900505
"1964" 0.00089 0.00176 0.0456516289018195 0.0711677568532494 0.553209254819546 0.407637980226402
"1965" 0.00085 0.00181 0.04524252508641 0.0710403825444025 0.546979205990178 0.405146803513429
"1966" 0.00086 0.00188 0.0450617882566937 0.0709180112869235 0.540344235924891 0.402398949291184
"1967" 0.00084 0.00202 0.0451095993309594 0.0707988387584066 0.532690970876967 0.399154404052956
"1968" 0.00086 0.002 0.0453861392274961 0.070681060636446 0.523601322623712 0.395261538256219
"1969" 0.00083 0.00195 0.0458915888645927 0.070562872598636 0.513348298555053 0.390825649376839
"1970" 0.00088 0.002 0.046626129160538 0.0704424703225709 0.502204906060918 0.385952034890685
"1971" 0.00079 0.00206 0.0475899410336208 0.0703180494858448 0.490444152531236 0.380745992273623
"1972" 0.00083 0.00197 0.0487832054021301 0.070187805766052 0.478339045355934 0.375312819001522
"1973" 0.00081 0.00187 0.0502061031843548 0.0700499348407867 0.466162591924939 0.369757812550249
"1974" 8e-04 0.00199 0.0518588152985835 0.0699026323876432 0.454187799628181 0.364186270395671
"1975" 0.00073 0.00194 0.0537415226631054 0.0697440940842157 0.443472754337688 0.359022967729101
"1976" 7e-04 0.00183 0.0558544061962092 0.0695725156080984 0.434470091317343 0.354425421124033
"1977" 0.00067 0.00187 0.0581976468161838 0.0693860926368856 0.42654464204485 0.35009804012961
"1978" 7e-04 0.00186 0.060771425441318 0.0691830208481714 0.419061237997913 0.345745234294977
"1979" 0.00066 0.00194 0.0634862402645866 0.069135660748701 0.411384710654236 0.341071413169276
"1980" 0.00067 0.00197 0.0663041363232477 0.0694429500391949 0.403660868699672 0.336028493767242
"1981" 0.00064 0.00187 0.0693026148020158 0.0701429501882111 0.395032030803861 0.330802952534713
"1982" 0.00065 0.00174 0.0728433087453748 0.0705833637466807 0.385685915597709 0.325384997696856
"1983" 0.00061 0.00166 0.0756527045314741 0.071941877448851 0.375875222948026 0.319831000736626
"1984" 0.00061 0.00166 0.0779621378772127 0.0740089586296694 0.365852652721621 0.314197333136976
"1985" 0.00061 0.00166 0.0806675096506831 0.0769225409963323 0.355870904785303 0.308540366380858
"1986" 0.00062 0.00177 0.0844075019331015 0.0808525584713569 0.346182679005879 0.302916471951227
"1987" 0.00062 0.00178 0.0886877421183563 0.0855059866853416 0.337040675250161 0.297382021331035
"1988" 0.00065 0.00176 0.093183313539 0.0915920557202789 0.328697593384955 0.291993386003235
"1989" 0.00065 0.00188 0.0978736880797269 0.0978626694853483 0.321406133277072 0.286806937450782
"1990" 0.00066 0.00186 0.102236235380216 0.103396524124329 0.315418994793321 0.281879047156627
"1991" 0.00064 0.00185 0.105552340996335 0.106422582115268 0.311379888542251 0.277559111106576
"1992" 0.00059 0.00175 0.109931343184864 0.109951075691501 0.308364139707361 0.273616296445918
"1993" 0.00062 0.00172 0.116131560684268 0.113749291948225 0.306670948436542 0.270270372419289
"1994" 0.00065 0.00166 0.124873770299992 0.119923159163418 0.306989607340255 0.267722929358604
"1995" 0.00063 0.00162 0.140609744797012 0.133819008580989 0.307805376841579 0.265132727116958
"1996" 0.00058 0.00144 0.159080392140746 0.150950497292757 0.307603517363595 0.261658525547447
"1997" 0.00057 0.00136 0.180325524171152 0.174886591846617 0.304869289329384 0.256459084503166
"1998" 0.00054 0.00133 0.198526398316831 0.195415739002405 0.298935045012008 0.249743609646579
"1999" 0.00053 0.00127 0.215205622006798 0.213758868534418 0.292749618037297 0.242748789490746
"2000" 0.00054 0.00131 0.227570406653328 0.225261870091977 0.288232807406561 0.235495498958768
"2001" 0.00055 0.00132 0.237873036114285 0.233597606262784 0.284934576630597 0.228694608187350
"2002" 0.00051 0.00132 0.246056056742740 0.238551661979686 0.282895165830397 0.222925108430840
"2003" 0.00057 0.00132 0.252102145902761 0.240155710561235 0.28237113914984 0.218014535128716
"2004" 0.00055 0.00138 0.255949225151985 0.238100407904147 0.283249887106966 0.213898837520653
"2005" 0.00052 0.00141 0.257684356057648 0.232611361827277 0.285534738497212 0.210622560885882
