"mallcauses" "fallcauses" "mbmi" "fbmi" "msmoking" "fsmoking"
"1924" NA NA 0.0580580034230895 0.0848930006158684 0.189398518213984 0.026160091042416
"1925" NA NA 0.0581328713838275 0.084503695713546 0.18777595710281 0.0224785783859751
"1926" NA NA 0.0582706061601493 0.0843185438426667 0.186239268591019 0.0190267736053237
"1927" NA NA 0.0584664497720228 0.0843232882778006 0.184789824573380 0.015803718613436
"1928" NA NA 0.0587156442394163 0.084503672293518 0.183428996944662 0.0128084553232858
"1929" NA NA 0.0590134315822977 0.0848454391643892 0.182158157599635 0.0100400256478472
"1930" NA NA 0.0593550538206353 0.0853343321649845 0.180978678433068 0.00749747150009407
"1931" NA NA 0.059735752974397 0.0859560945698742 0.179891931339732 0.00517983479300039
"1932" NA NA 0.0601507710635509 0.0866964696536285 0.178899288214394 0.00308615743954015
"1933" 0.05679 0.06858 0.0605953501080651 0.0875412006908176 0.178002120951826 0.00121548135268733
"1934" 0.05706 0.06907 0.0610647321279078 0.088476030956012 0.177201801446796 -0.000433151554584127
"1935" 0.05479 0.06619 0.061554159143047 0.0894867037237818 0.176499701594073 -0.00186069936930024
"1936" 0.05626 0.06781 0.0620588731734508 0.0905589622686974 0.175897193288428 -0.00306812017848704
"1937" 0.0532 0.0648 0.0625741162390873 0.091678549865329 0.17539564842463 -0.00405637206917057
"1938" 0.05144 0.06279 0.0630951303599246 0.0928312097882468 0.174996438897448 -0.00482641312837686
"1939" 0.05219 0.06361 0.0636171575559307 0.0940026853120212 0.174700936601651 -0.00537920144313192
"1940" 0.05329 0.06632 0.0641354398470738 0.0951787197112225 0.174510513432010 -0.00571569510046181
"1941" 0.05053 0.06437 0.0646452192533219 0.0963450562604208 0.174426541283293 -0.00583685218739256
"1942" 0.04957 0.06253 0.0651417377946432 0.0974874382341866 0.174450392050270 -0.00574363079095018
"1943" 0.05142 0.0651 0.0656202374910056 0.09859160890709 0.174583437627711 -0.00543698899816072
"1944" 0.04868 0.06173 0.0660759603623774 0.0996433115537014 0.174827049910385 -0.0049178848960502
"1945" 0.04629 0.05972 0.0665041484287265 0.100628289448591 0.175182600793062 -0.00418727657164467
