"mallcauses" "fallcauses" "mbmi" "fbmi" "msmoking" "fsmoking"
"1924" NA NA 0.0139744926428869 0.0210508690802850 NA NA
"1925" NA NA 0.0135046872403324 0.0206140898161674 NA NA
"1926" NA NA 0.0131941320301754 0.0203392521360990 NA NA
"1927" NA NA 0.0130315919755986 0.0202148485497115 NA NA
"1928" NA NA 0.0130058320397844 0.0202293715666363 NA NA
"1929" NA NA 0.0131056171859154 0.0203713136965051 NA NA
"1930" NA NA 0.013319712377174 0.0206291674489495 NA NA
"1931" NA NA 0.0136368825767428 0.0209914253336009 NA NA
"1932" NA NA 0.0140458927478044 0.0214465798600911 NA NA
"1933" 0.21109 0.23284 0.0145355078535412 0.0219831235380516 NA NA
"1934" 0.2134 0.23765 0.0150944928571357 0.0225895488771139 NA NA
"1935" 0.21548 0.23898 0.0157116127217706 0.0232543483869096 NA NA
"1936" 0.23359 0.25779 0.0163756324106282 0.0239660145770704 NA NA
"1937" 0.22074 0.24449 0.0170753168868913 0.0247130399572277 NA NA
"1938" 0.20555 0.22837 0.0177994311137421 0.0254839170370132 NA NA
"1939" 0.21384 0.23691 0.0185367400543634 0.0262671383260584 NA NA
"1940" 0.22119 0.24517 0.0192760086719376 0.0270511963339950 NA NA
"1941" 0.20952 0.23828 0.0200060019296472 0.0278245835704545 NA NA
"1942" 0.2056 0.23223 0.0207154847906748 0.0285757925450685 NA NA
"1943" 0.22511 0.25643 0.0213932222182029 0.0292933157674685 NA NA
"1944" 0.20991 0.23789 0.0220279791754140 0.0299656457472861 NA NA
"1945" 0.20269 0.23325 0.0226085206254906 0.030581274994153 NA NA
"1946" 0.19941 0.23132 0.0231236115316153 0.0311286960177007 NA NA
"1947" 0.20455 0.2369 0.0235620168569705 0.0315964013275607 NA NA
"1948" 0.20306 0.23618 0.0239125015647389 0.0319728834333647 NA NA
"1949" 0.19645 0.22289 0.0241638306181029 0.0322466348447442 NA NA
"1950" 0.18679 0.21595 0.0243047689802450 0.0324061480713308 NA NA
"1951" 0.20523 0.23336 0.0243240816143479 0.0324399156227561 NA NA
"1952" 0.19794 0.22054 0.0242105334835939 0.0323364300086516 NA NA
"1953" 0.19964 0.22544 0.0239528895511657 0.0320841837386491 NA NA
"1954" 0.18576 0.20693 0.0235399147802457 0.0316716693223799 NA NA
"1955" 0.19595 0.21617 0.0229603741340165 0.0310873792694757 0.0349255309816685 0.0168444564329442
"1956" 0.19632 0.22152 0.0222030325756607 0.0303198060895681 0.0347640424227891 0.0166829678740648
"1957" 0.1979 0.22696 0.0212566550683606 0.0293574422922886 0.0346025538639097 0.0165214793151854
"1958" 0.19454 0.22876 0.0201100065752989 0.0281887803872689 0.0344410653050303 0.0163599907563060
"1959" 0.19398 0.22113 0.0187518520596580 0.0268023128841405 0.0342795767461509 0.0161985021974266
"1960" 0.19857 0.226 0.0171709564846206 0.0251865322925349 0.0341180881872715 0.0160370136385471
"1961" 0.19497 0.21347 0.0153560848133691 0.0233299311220839 0.0339565996283920 0.0158755250796677
"1962" 0.19238 0.2282 0.0136019092063153 0.0215422974094416 0.0337951110695127 0.0157140365207883
"1963" 0.19631 0.2339 0.0122110524316835 0.0201349206578578 0.0336336225106332 0.0155525479619089
"1964" 0.19038 0.22299 0.0111842053643754 0.0190985455768568 0.0334721339517539 0.0153910594030295
"1965" 0.1906 0.22918 0.0105220588792923 0.0184239168759632 0.0333106453928744 0.0152295708441501
"1966" 0.18807 0.22539 0.0102253038513359 0.0181017792647014 0.033149156833995 0.0150680822852707
"1967" 0.18207 0.21616 0.0102946311554075 0.0181228774525959 0.0329876682751156 0.0149065937263913
"1968" 0.18811 0.22479 0.0107307316664087 0.0184779561491711 0.0328261797162362 0.0147451051675119
"1969" 0.17996 0.21192 0.0115342962592409 0.0191577600639516 0.0326646911573568 0.0145836166086324
"1970" 0.17709 0.21047 0.0127060158088057 0.0201530339064617 0.0325032025984774 0.0144221280497531
"1971" 0.17286 0.20885 0.0142465811900046 0.0214545223862259 0.0323417140395980 0.0142606394908736
"1972" 0.1715 0.20767 0.0161566832777390 0.0230529702127687 0.0321802254807185 0.0140991509319942
"1973" 0.17569 0.21094 0.0184370129469105 0.0249391220956146 0.0320187369218392 0.0139376623731148
"1974" 0.16604 0.20436 0.0213642814000534 0.0271375797856193 0.0318572483629597 0.0137761738142354
"1975" 0.15752 0.19861 0.0250019516814480 0.0297060737547215 0.0316957598040803 0.0136146852553560
"1976" 0.16009 0.20228 0.029030842428615 0.0326850417940697 0.0315342712452009 0.0134531966964766
"1977" 0.15211 0.19239 0.0331317722790749 0.0361149216948123 0.0313727826863215 0.0132917081375972
"1978" 0.15398 0.19647 0.0369855598703481 0.0400361512480979 0.0312112941274421 0.0131302195787178
"1979" 0.14718 0.19189 0.040712348076696 0.0443277863275648 0.0310498055685627 0.0129687310198384
"1980" 0.1548 0.1948 0.0447283019130269 0.0487405812148809 0.0308883170096833 0.0128072424609589
"1981" 0.14686 0.18584 0.0456978580200599 0.0528445038184053 0.0307268284508039 0.0126457539020796
"1982" 0.14152 0.18523 0.0460889565933636 0.0569303682730779 0.0305653398919244 0.0124842653432001
"1983" 0.14562 0.19457 0.0388954895006216 0.058680690017832 0.030403851333045 0.0123227767843207
"1984" 0.14487 0.19061 0.0311273011149006 0.0594438045276353 0.0302423627741656 0.0121612882254413
"1985" 0.14682 0.19313 0.0289695143270786 0.0624657504564869 0.0300808742152862 0.0119997996665619
"1986" 0.14611 0.19455 0.0261472193046552 0.0630439765142493 0.0299193856564068 0.0118383111076825
"1987" 0.1442 0.19191 0.0225112585027988 0.0609514870246333 0.0297578970975274 0.0116768225488031
"1988" 0.14762 0.19627 0.023358518778085 0.0577908258202273 0.029596408538648 0.0115153339899237
"1989" 0.14091 0.1868 0.0304610436519424 0.0616878103654556 0.0294349199797686 0.0113538454310443
"1990" 0.14049 0.18717 0.0356534484944154 0.0670127444834406 0.0292734314208892 0.0111923568721649
"1991" 0.13767 0.18488 0.0357781900378286 0.0685184553187199 0.0291119428620097 0.0110308683132854
"1992" 0.13173 0.18291 0.0315490447522547 0.0723377466391794 0.0289504543031304 0.0108693797544060
"1993" 0.13981 0.18741 0.0294847021740174 0.0748123462640267 0.0287889657442509 0.0107078911955266
"1994" 0.13916 0.18823 0.0311262918350767 0.0775893349611443 0.0286274771853715 0.0105464026366472
