"mallcauses" "fallcauses" "mbmi" "fbmi" "msmoking" "fsmoking"
"1924" NA NA 0.00662999203189886 0.00994608653785002 NA NA
"1925" NA NA 0.00635393546685182 0.00973349398498526 NA NA
"1926" NA NA 0.00624787970383084 0.00963861350042965 NA NA
"1927" NA NA 0.0062986896532 0.00965251081216911 NA NA
"1928" NA NA 0.00649323022532339 0.00976625164818955 NA NA
"1929" NA NA 0.0068183663305651 0.00997090173647685 NA NA
"1930" NA NA 0.00726096287928919 0.0102575268050169 NA NA
"1931" NA NA 0.00780788478185977 0.0106171925817957 NA NA
"1932" NA NA 0.0084459969486409 0.0110409647947991 NA NA
"1933" 0.27469 0.29948 0.00916216428999669 0.0115199091720129 NA NA
"1934" 0.28063 0.30344 0.0099432517162912 0.0120450914414232 NA NA
"1935" 0.28567 0.30481 0.0107761241378885 0.0126075773310157 NA NA
"1936" 0.31239 0.33208 0.0116476464651528 0.0131984325687765 NA NA
"1937" 0.29527 0.31848 0.012544683608448 0.0138087228826913 NA NA
"1938" 0.27704 0.29947 0.0134541004781383 0.0144295140007462 NA NA
"1939" 0.29327 0.3098 0.0143627619845877 0.015051871650927 NA NA
"1940" 0.30457 0.32641 0.0152575330381604 0.0156668615612196 NA NA
"1941" 0.28473 0.31385 0.0161252785492204 0.0162655494596100 NA NA
"1942" 0.27687 0.30165 0.0169528634281319 0.0168390010740840 NA NA
"1943" 0.30095 0.32685 0.0177271525852587 0.0173782821326275 NA NA
"1944" 0.27862 0.30314 0.0184350109309652 0.0178744583632265 NA NA
"1945" 0.27228 0.30006 0.0190633033756154 0.0183185954938668 NA NA
"1946" 0.27518 0.30376 0.0195988948295732 0.0187017592525343 NA NA
"1947" 0.28279 0.3124 0.0200286502032029 0.0190150153672151 NA NA
"1948" 0.28432 0.31282 0.0203394344068685 0.0192494295658948 NA NA
"1949" 0.27943 0.30305 0.0205181123509342 0.0193960675765596 NA NA
"1950" 0.27993 0.30774 0.0205515489457638 0.0194459951271952 NA NA
"1951" 0.28049 0.3112 0.0204266091017217 0.0193902779457876 NA NA
"1952" 0.27798 0.2979 0.0201301577291718 0.0192199817603227 NA NA
"1953" 0.27789 0.30485 0.0196490597384782 0.0189261722987863 NA NA
"1954" 0.26627 0.2916 0.0189701800400051 0.0184999152891645 NA NA
"1955" 0.27813 0.30335 0.0180803835441165 0.0179322764594430 0 0
"1956" 0.27647 0.30173 0.0169665351611764 0.0172143215376079 0 0
"1957" 0.28522 0.31443 0.015615499801549 0.0163371162516449 0 0
