"mallcauses" "fallcauses" "mbmi" "fbmi" "msmoking" "fsmoking"
"1924" NA NA 0.0320025450891364 0.0473027816564104 0.572821469345564 0.404901044157784
"1925" NA NA 0.0317328045475586 0.0475121602647725 0.576963639560075 0.406227634349387
"1926" NA NA 0.0315600439593905 0.0477287516314157 0.580800680541948 0.407438238409824
"1927" NA NA 0.0314776998516647 0.0479516871820672 0.584335377270033 0.408533809672545
"1928" NA NA 0.0314792087514138 0.0481800983424541 0.587570514723183 0.409515301471003
"1929" NA NA 0.0315580071856704 0.0484131165383037 0.59050887788025 0.410383667138649
"1930" NA NA 0.0317075316814671 0.0486498731953431 0.593153251720084 0.411139860008935
"1931" NA NA 0.0319212187658365 0.0488894997392994 0.595506421221539 0.411784833415313
"1932" NA NA 0.0321925049658110 0.0491311275958998 0.597571171363465 0.412319540691234
"1933" 0.00329 0.00361 0.0325148268084234 0.0493738881908715 0.599350287124715 0.41274493517015
"1934" 0.00324 0.0037 0.0328816208207062 0.0496169129499417 0.60084655348414 0.413061970185513
"1935" 0.00314 0.00362 0.0332863235296919 0.0498593332988375 0.602062755420591 0.413271599070775
"1936" 0.00317 0.00371 0.0337223714624131 0.050100280663286 0.603001677912921 0.413374775159387
"1937" 0.00294 0.00351 0.0341832011459025 0.0503388864690145 0.603666105939981 0.413372451784801
"1938" 0.00256 0.00299 0.0346622491071926 0.0505742821417501 0.604058824480623 0.413265582280468
"1939" 0.00231 0.00285 0.0351529518733159 0.0508055991072199 0.604182618513699 0.413055119979842
"1940" 0.00219 0.00284 0.0356487459713051 0.0510319687911511 0.60404027301806 0.412742018216372
"1941" 0.00208 0.00289 0.0361430679281927 0.0512525226192709 0.603634572972558 0.412327230323511
"1942" 0.00196 0.00297 0.0366293542710113 0.0514663920173065 0.602968303356045 0.411811709634711
"1943" 0.00189 0.00356 0.0371010415267935 0.051672708410985 0.602044249147373 0.411196409483423
"1944" 0.0018 0.00368 0.0375515662225719 0.0518706032260336 0.600865195325392 0.4104822832031
"1945" 0.00167 0.00308 0.037974364885379 0.0520592078881794 0.599433926868956 0.409670284127192
"1946" 0.00159 0.00272 0.0383628740422474 0.0522376538231496 0.597753228756915 0.408761365589151
"1947" 0.00142 0.0023 0.0387105302202097 0.0524050724566713 0.595825885968122 0.40775648092243
"1948" 0.00125 0.0022 0.0390107699462985 0.0525605952144718 0.593654683481427 0.40665658346048
"1949" 0.00112 0.00202 0.0392570297475464 0.0527033535222782 0.591242406275684 0.405462626536752
"1950" 0.00104 0.00201 0.0394427461509858 0.0528324788058176 0.588591839329743 0.404175563484699
"1951" 0.00099 0.00206 0.0395613556836496 0.0529471024908172 0.585705767622456 0.402796347637771
"1952" 0.00093 0.0021 0.03960629487257 0.0530463560030042 0.582586976132676 0.401325932329422
"1953" 0.00082 0.0021 0.0395710002447799 0.0531293707681058 0.579238249839252 0.399765270893102
"1954" 0.00077 0.00193 0.0394489083273117 0.053195278211849 0.575662373721039 0.398115316662264
"1955" 0.00079 0.00201 0.039233455647198 0.0532432097599612 0.571862132756886 0.396377022970358
"1956" 0.00077 0.00206 0.0389180787314714 0.0532722968381693 0.567781910933288 0.394495489009481
"1957" 0.00078 0.00195 0.0384962141071645 0.0532816708722006 0.563359641520141 0.392422563465621
"1958" 0.00072 0.00185 0.0379612983013098 0.0532704632877823 0.558588433421396 0.390169323913069
"1959" 0.00069 0.00174 0.03730676784094 0.0532378055106416 0.553461395541007 0.387746847926117
"1960" 0.00069 0.00168 0.0365260592530876 0.0531828289665054 0.547971636782928 0.385166213079054
