"mallcauses" "fallcauses" "mbmi" "fbmi" "msmoking" "fsmoking"
"1924" NA NA 0.0424654221881376 0.0626510954801578 0.140254892307168 0.000624687190124376
"1925" NA NA 0.0424242034367828 0.0620889766597065 0.139106641817980 -0.00223967046696515
"1926" NA NA 0.0424455065612677 0.0617500719967476 0.138020025269276 -0.00492385012183082
"1927" NA NA 0.0425248954442925 0.061618958515106 0.136996281775836 -0.0074286179182628
"1928" NA NA 0.0426579339685571 0.0616802132386067 0.136036650452439 -0.00975474000005122
"1929" NA NA 0.0428401860167616 0.0619184131910745 0.135142370413865 -0.0119029825109862
"1930" NA NA 0.0430672154716060 0.0623181353963343 0.134314680774896 -0.0138741115948579
"1931" NA NA 0.0433345862157903 0.0628639568782111 0.133554820650312 -0.0156688933954564
"1932" NA NA 0.0436378621320146 0.0635404546605298 0.132864029154892 -0.0172880940565719
"1933" 0.0789 0.09242 0.0439726071029789 0.0643322057671151 0.132243545403416 -0.0187324797219944
"1934" 0.07924 0.09571 0.0443343850113833 0.0652237872217922 0.131694608510666 -0.0200028165355142
"1935" 0.07933 0.09598 0.0447187597399278 0.0661997760483859 0.131218457591421 -0.0210998706409214
"1936" 0.08552 0.103 0.0451212951713124 0.067244749270721 0.130816331760462 -0.0220244081820061
"1937" 0.0822 0.10028 0.0455375551882371 0.0683432839126225 0.130489470132568 -0.0227771953025584
"1938" 0.08193 0.09783 0.045963103673402 0.0694799569979153 0.130239111822521 -0.0233589981463685
"1939" 0.08488 0.10015 0.0463935045095073 0.0706393455504243 0.130066495945099 -0.0237705828572265
"1940" 0.0832 0.0996 0.0468243215792527 0.0718060265939743 0.129972861615084 -0.0240127155789225
"1941" 0.07785 0.09363 0.0472511187653385 0.0729645771523904 0.129959447947255 -0.0240861624552466
"1942" 0.07437 0.09018 0.0476694599504645 0.0740995742494974 0.130027494056394 -0.0239916896299891
"1943" 0.078 0.09417 0.048074909017331 0.0751955949091201 0.130178239057279 -0.0237300632469401
"1944" 0.07449 0.09057 0.0484630298486379 0.0762372161550836 0.130412922064692 -0.0233020494498895
"1945" 0.07432 0.09067 0.0488293863270852 0.0772090150112127 0.130732782193413 -0.0227084143826277
